Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Climate vulnerability index (climate_vul_in),Marginal and small landholding (%) (mar_small_land),Area covered under crop insurance (%) (area_crop_insur),Proportion of the area under rainfed agriculture (area_rainfed_agri),Total area of forest per 100 rural population (area_forest_per_hun_population),Women participation in the workforce (%) (women_workforce),Average days of employment provided per household under mgnrega in a year (%) (avg_days_employement),Road density (road_density),Functional health centres per thousand population (health_centre),Infant mortality rate (infant_mortality),Households with electricity (%) (household_electricity),Households with the improved drinking water source (%) (household_drinking_water),Yield variability of food grains (yield_variability),Per capita income (per_capita_income),Livestock per population (%) (livestock),Area under forest cover (%) (area_forest_cover),Value of output of total horticulture against value of agricultural output (out_total_horticulture_agriculture),Unirrigated area (%) (unirrigated_area),Quantity ground water extracted per 1000 hectare (groundwater_extracted),Rural households having kisan credit card (%) (households_kisan_creditcard),Self help groups per 1000 population (%) (shg_per_population),Doctors per 1000 population (%) (doctors_per_population),Population below poverty line (%) (population_below_poverty),Proportion of income generated from tertiary sector (income_tertiary_sector),Forest area per 1,000 rural population (area_forest_per_thous_population),Share of horticulture in agriculture (horticulture_agriculture),Proportion of net irrigated area (irrigated_area),Availability of ground water (groundwater_available),Population in multi- hazard areas (%) (population_multi_hazard),Rural banks per 1000 rural population (rural_banks),Vector borne diseases per 1,000 population (vector_diseases),Water borne diseases per 1,000 population (water_diseases),Agricultural labourers (%) (agricultural_labour),Value of agricultural output to value of horticulture output (agri_output_horti_output),Net irrigated area to net sown area (irrgated_area_sown_area),Length of roads per 100 sq.km. (road_length),Households availing banking services (%) (household_banking_services),Share of area insured under national institute of advanced studies (area_insured),Net sown area under horticulture (%) (sown_area_horticulture),Households with improved sanitation facility (%) (household_sanitation),Female literacy rate (%) (female_literacy),Net area under agriculture to total geographical area (%) (net_agri_geo_area),Net un- irrigated area to net sown area (%) (unirrigated_sown_area),Households with monthly income of highest earning household members in a rural area less than rs. 5,000/- (%) (household_highest_earning),Rural households with no land ownership (%) (household_no_land),Net irrigated by net sown (%) (net_irrigated_sown_area),Drainage density (drainage_density),Natural resource management works per 1,000 hectares (%) (natural_resource_management),Anganwadi centres per 1000 hectares (%) (anganwadi),Percentage of agricultural area under slopes greater than 45 degree (agri_area_under_slope),Total crop produced in both agricultural and horticultural crops (%) (total_crop),Main and local markets per geographical area (%) (main_local_market),Water scarcity (water_scarcity),Soil fertility (soil_fertility),Crop diversification index (crop_divsi_in),Road connectivity (%) (road_connect),Access to market (market_access),Income diversification within agriculture sector (income_divsi_agri),Water availability (water_available),Area under water bodies (%) (area_water_bodies),Fair price shops per 1000 population (fair_price_shops),Total female workforce (toal_female_workforce),Stage of groundwater development (%) (groundwater_development),Cropping intensity (crop_intensity),Proportion of area under commercial crops to set sown area (area_commer_crops),Variability of crop, livestock, and fish yield (variability),Available water resources under fish culture (%) (water_fish_culture),Degree of forest dependence by rural tribal communities (forest_depend_tribal),Approved minor forest produce (mfp) microenterprises (minor_forest_produce),Dependency ratio of rural households below the poverty line (depend_ratio_below_poverty),Establishments by oae, estt., micro, small and medium (establishment),Functional health care facilities per 10,000 population (health_care),Households with any usual member covered by a health scheme or health insurance (household_health_scheme)
"2021-01-01","1","Jammu and Kashmir","621","Ramban","0.665","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","21","Odisha","344","Anugul","0.559","NaN","0.66","0.9","0.26","NaN","44.48","NaN","0.16","68.0","NaN","77.2","0.38","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","70.6","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","33","Tamil Nadu","589","Thiruvallur","0.553","0.89","162755.0","0.01","NaN","0.43","62.8","89.0","NaN","NaN","NaN","NaN","0.48","54259.0","69.74","NaN","NaN","NaN","110.93","NaN","NaN","3359.42","NaN","NaN","83.51","0.2","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","18","Assam","710","West Karbi Anglong","0.626","0.84","0.02","0.85","0.94","0.36","23.65","0.01","NaN","70.0","88.35","66.25","NaN","NaN","0.29","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","51.35","73.1","NaN","NaN","80.22","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","29","Karnataka","530","Vijayapura","0.564","0.88","NaN","NaN","NaN","0.34","45.1","0.12","46.0","NaN","72.0","88.2","0.58","74741.0","0.32","0.01","59.37","0.79","80.31","10.88","3.52","1.45","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","3","Punjab","31","Firozepur","0.482","NaN","NaN","NaN","NaN","NaN","25.03","1.57","NaN","48.0","NaN","NaN","0.07","103552.0","365.19","NaN","NaN","NaN","NaN","NaN","NaN","8.8","NaN","NaN","1.67","0.0","NaN","NaN","NaN","0.06","0.32","3.65","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1.84","NaN","NaN","NaN","NaN","144.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","74585.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","27","Maharashtra","498","Wardha","0.558","0.61","0.15","0.89","0.1","0.35","61.08","0.1","0.17","39.0","NaN","93.7","NaN","NaN","0.17","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","56.9","82.9","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","19","West Bengal","304","24 Paraganas South","0.614","NaN","NaN","NaN","0.05","NaN","68.72","0.24","0.15","48.0","NaN","97.7","0.22","155058.0","0.07","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.57","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","74.6","NaN","NaN","NaN","NaN","NaN","NaN","2982.83","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","22","Chhattisgarh","649","Balrampur","0.623","NaN","NaN","NaN","NaN","NaN","55.17","NaN","NaN","41.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","93.05","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.17","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","16.35","91.61","0.62","0.0","85.14","1009.6","1.62","71.8"
"2021-01-01","9","Uttar Pradesh","160","Kushi Nagar","0.571","0.97","0.03","NaN","0.02","0.28","46.89","0.04","0.12","75.0","48.3","97.6","0.15","NaN","0.07","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","864.85","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","29","Karnataka","542","Kolar","0.608","0.84","NaN","NaN","NaN","0.36","55.26","0.01","185.0","NaN","88.35","67.3","0.35","98953.0","0.29","0.25","7.82","0.85","211.29","1.49","3.47","1.76","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","36","Telangana","699","Kumuram Bheem Asifabad","NaN","0.6","0.88","0.51","NaN","1.0","0.75","0.73","NaN","0.94","NaN","NaN","0.87","0.93","0.96","NaN","NaN","NaN","NaN","NaN","NaN","0.7","NaN","NaN","0.18","0.97","NaN","NaN","NaN","0.89","0.59","0.36","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.79","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","36","Telangana","518","Ranga Reddy","NaN","0.86","0.75","0.53","NaN","0.03","0.03","0.42","NaN","0.18","NaN","NaN","0.0","0.0","0.68","NaN","NaN","NaN","NaN","NaN","NaN","0.86","NaN","NaN","0.96","0.0","NaN","NaN","NaN","0.45","0.13","0.01","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.34","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.82","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","14","Manipur","253","Chandel","0.585","65.36","0.08","NaN","NaN","NaN","20.98","NaN","NaN","NaN","NaN","NaN","0.11","NaN","0.27","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1.27","34.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","8","Rajasthan","100","Ganganagar","0.445","0.08","0.52","NaN","0.01","0.35","54.05","0.09","NaN","56.0","NaN","NaN","0.15","103750.0","0.3","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.03","0.21","10.79","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","62.6","NaN","NaN","NaN","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","8","Rajasthan","629","Pratapgarh","0.529","0.77","0.52","NaN","0.13","0.48","58.04","0.03","NaN","74.0","NaN","NaN","0.18","48002.0","0.5","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.02","0.44","9.11","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","59.0","NaN","NaN","NaN","NaN","NaN","NaN","207.24","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","10","Bihar","220","Sheohar","0.694","0.97","NaN","0.31","NaN","0.23","41.85","NaN","0.17","71.0","NaN","99.5","0.32","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","40.9","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","29","Karnataka","535","Davangere","0.561","0.88","NaN","NaN","NaN","0.34","58.63","0.09","292.0","NaN","79.2","94.3","0.52","89946.0","0.2","0.37","146.89","0.82","92.96","2.85","3.8","3.46","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","1","Jammu and Kashmir","1","Anantnag","0.471","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","18","Assam","288","Golaghat","0.707","0.82","0.06","1.0","0.07","0.36","21.3","0.07","NaN","56.0","71.3","87.1","NaN","NaN","0.38","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","46.2","70.7","NaN","NaN","79.38","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","23","Madhya Pradesh","415","Mandla","0.643","0.76","NaN","NaN","2.79","46.0","44.76","NaN","NaN","70.0","NaN","NaN","0.59","NaN","578.0","NaN","NaN","NaN","NaN","NaN","NaN","0.06","67.6","NaN","NaN","NaN","NaN","31.9","NaN","NaN","0.17","1915.0","56.98","0.00006","NaN","4.37","77.5","0.6","22.15","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","21","Odisha","356","Jajapur","0.651","NaN","0.49","0.79","0.02","NaN","42.24","NaN","0.18","57.0","NaN","87.8","0.16","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","79.1","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","6","Haryana","59","Bhiwani","0.548","0.67","2.85","0.5","NaN","0.31","24.48","0.49","0.16","50.0","97.5","NaN","0.13","0.96","0.26","NaN","NaN","NaN","74.4","NaN","NaN","NaN","NaN","NaN","6.93","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","100.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","23","Madhya Pradesh","431","Sheopur","0.462","0.72","NaN","NaN","5.96","34.0","50.07","NaN","NaN","71.0","NaN","NaN","0.53","NaN","864.0","NaN","NaN","NaN","NaN","NaN","NaN","0.06","47.2","NaN","NaN","NaN","NaN","41.1","NaN","NaN","4.25","1499.0","41.54","0.000157","NaN","2.99","52.4","6.5","85.3","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","3","Punjab","38","Moga","0.528","NaN","NaN","NaN","NaN","NaN","28.8","1.88","NaN","63.0","NaN","NaN","0.1","131391.0","356.87","NaN","NaN","NaN","NaN","NaN","NaN","5.9","NaN","NaN","1.17","0.0","NaN","NaN","NaN","0.09","0.45","3.61","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","2.72","NaN","NaN","NaN","NaN","207.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","66793.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","8","Rajasthan","112","Rajsamand","0.553","0.81","0.46","NaN","0.05","0.42","64.7","0.08","NaN","75.0","NaN","NaN","0.17","73744.0","0.32","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.02","0.52","17.52","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","44.9","NaN","NaN","NaN","NaN","NaN","NaN","84.21","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","22","Chhattisgarh","646","Balod","NaN","NaN","NaN","NaN","NaN","NaN","45.88","NaN","NaN","32.84","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","88.49","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.04","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","13.13","95.57","0.17","0.0","80.6","2324.5","2.9","68.3"
"2021-01-01","5","Uttarakhand","48","Champawat","0.542","0.98","NaN","NaN","NaN","NaN","45.6","0.81","NaN","NaN","NaN","NaN","NaN","NaN","378.85","NaN","NaN","NaN","NaN","1.72","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","47.69","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.14","0.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.93","NaN","NaN","NaN","NaN","NaN","154.73","5.83","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","9","Uttar Pradesh","142","Fatehpur","0.557","0.92","0.31","NaN","0.0","0.33","52.02","0.05","0.14","76.0","45.4","97.6","0.17","NaN","0.24","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","421.72","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","6","Haryana","58","Ambala","0.499","0.76","0.65","0.12","NaN","0.14","36.27","0.69","0.12","43.0","95.28","NaN","0.08","0.83","0.14","NaN","NaN","NaN","51.14","NaN","NaN","NaN","NaN","NaN","8.44","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","100.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","23","Madhya Pradesh","436","Umaria","0.629","0.75","NaN","NaN","3.79","39.0","41.34","NaN","NaN","64.0","NaN","NaN","0.93","NaN","661.0","NaN","NaN","NaN","NaN","NaN","NaN","0.03","68.8","NaN","NaN","NaN","NaN","77.9","NaN","NaN","0.48","451.0","50.29","0.000041","NaN","4.77","61.6","0.2","34.46","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","22","Chhattisgarh","387","Raipur","0.477","NaN","NaN","NaN","NaN","NaN","44.88","NaN","NaN","36.83","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","92.71","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.23","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","24.2","90.07","0.0","30.27","88.67","7224.4","1.18","58.5"
"2021-01-01","19","West Bengal","310","Dinajpur Dakshin","0.649","NaN","NaN","NaN","0.01","NaN","52.57","0.0","0.17","52.0","NaN","99.4","0.11","26766.0","0.2","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.27","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","67.3","NaN","NaN","NaN","NaN","NaN","NaN","5977.02","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","21","Odisha","371","Sambalpur","0.546","NaN","0.69","0.85","0.45","NaN","42.49","NaN","0.21","65.0","NaN","87.4","0.28","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","72.2","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","1","Jammu and Kashmir","620","Kishtwar","0.488","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","23","Madhya Pradesh","419","Neemuch","0.57","0.76","NaN","NaN","1.37","41.0","50.91","NaN","NaN","56.0","NaN","NaN","0.74","NaN","617.0","NaN","NaN","NaN","NaN","NaN","NaN","0.04","20.1","NaN","NaN","NaN","NaN","34.5","NaN","NaN","0.19","268.0","32.56","0.000436","NaN","8.95","42.2","1.8","67.24","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","8","Rajasthan","110","Nagaur","0.566","0.33","0.44","NaN","0.01","0.4","62.57","0.04","NaN","63.0","NaN","NaN","0.22","53761.0","0.26","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.02","0.11","12.02","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","57.8","NaN","NaN","NaN","NaN","NaN","NaN","11.63","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"2021-01-01","9","Uttar Pradesh","146","Ghazipur","0.586","0.95","0.16","NaN","0.0","0.33","43.19","0.07","0.14","70.0","67.9","99.1","0.12","NaN","0.18","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","252.0","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
